C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_39_988.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_39_988.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_39_988.jpg, -0.005579628, 1, 0, 30.18843
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_090.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_090.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_090.jpg, 0, 1, 0, 30.18972
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_194.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_194.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_194.jpg, 0, 1, 0, 30.19027
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_294.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_294.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_294.jpg, 0, 1, 0, 30.19043
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_395.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_395.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_395.jpg, 0, 1, 0, 30.19033
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_500.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_500.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_500.jpg, -0.0170988, 1, 0, 30.19023
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_607.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_607.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_607.jpg, -0.355131, 1, 0, 30.16258
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_708.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_708.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_708.jpg, -0.06939662, 1, 0, 30.19113
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_811.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_811.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_811.jpg, 0, 1, 0, 30.1898
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_40_911.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_40_911.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_40_911.jpg, 0, 1, 0, 30.19016
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_016.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_016.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_016.jpg, 0, 1, 0, 30.19033
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_120.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_120.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_120.jpg, 0, 1, 0, 30.19044
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_221.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_221.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_221.jpg, -0.07954261, 1, 0, 30.18883
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_329.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_329.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_329.jpg, -0.2760858, 1, 0, 30.17596
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_431.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_431.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_431.jpg, 0, 1, 0, 30.18859
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_532.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_532.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_532.jpg, 0, 1, 0, 30.18994
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_635.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_635.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_635.jpg, 0, 1, 0, 30.19028
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_739.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_739.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_739.jpg, 0, 1, 0, 30.19065
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_842.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_842.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_842.jpg, 0, 1, 0, 30.19031
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_41_949.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_41_949.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_41_949.jpg, 0, 1, 0, 30.19024
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_053.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_053.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_053.jpg, -0.1988703, 1, 0, 30.17968
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_154.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_154.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_154.jpg, -0.09950159, 1, 0, 30.19062
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_255.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_255.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_255.jpg, 0, 1, 0, 30.18989
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_357.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_357.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_357.jpg, 0, 1, 0, 30.19026
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_465.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_465.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_465.jpg, 0, 1, 0, 30.19031
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_565.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_565.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_565.jpg, -0.2224794, 1, 0, 30.17776
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_668.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_668.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_668.jpg, -0.1866459, 1, 0, 30.18861
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_770.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_770.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_770.jpg, 0, 1, 0, 30.18912
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_886.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_886.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_886.jpg, 0, 1, 0, 30.19002
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_42_990.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_42_990.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_42_990.jpg, 0, 1, 0, 30.19031
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_093.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_093.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_093.jpg, -0.155553, 1, 0, 30.18436
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_196.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_196.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_196.jpg, -0.348027, 1, 0, 30.16562
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_298.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_298.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_298.jpg, -0.04015231, 1, 0, 30.19023
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_399.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_399.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_399.jpg, 0, 1, 0, 30.18977
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_504.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_504.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_504.jpg, 0, 1, 0, 30.19025
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_609.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_609.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_609.jpg, 0, 1, 0, 30.19061
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_713.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_713.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_713.jpg, 0, 1, 0, 30.19031
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_814.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_814.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_814.jpg, 0, 1, 0, 30.19051
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_43_916.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_43_916.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_43_916.jpg, 0, 1, 0, 30.19032
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_44_023.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_44_023.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_44_023.jpg, -0.0611694, 1, 0, 30.18941
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_44_126.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_44_126.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_44_126.jpg, -0.2996136, 1, 0, 30.16911
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_44_226.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_44_226.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_44_226.jpg, 0, 1, 0, 30.18917
C:\Users\kesav\Desktop\Data\IMG\center_2020_08_10_15_43_44_330.jpg, C:\Users\kesav\Desktop\Data\IMG\left_2020_08_10_15_43_44_330.jpg, C:\Users\kesav\Desktop\Data\IMG\right_2020_08_10_15_43_44_330.jpg, 0, 1, 0, 30.18998
